"COUNTRY","Country","SECTOR","Sector","CATEGORY","Category","VARIABLE","Variable","CURRENCY","Currency","YEAR","Year","Value","Flag Codes","Flags"
"LTU","Lithuania","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",34.179817,,
"LTU","Lithuania","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",35.279522,,
"LTU","Lithuania","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",35.279522,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",813.83124,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.75762725,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",51.450554,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.208179,,
"LTU","Lithuania","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.208179,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",11.374278,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.1931922,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.1931922,,
"LTU","Lithuania","AGRIFISH","Agriculture & fisheries (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.1931922,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",409.57993,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.7768214,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.81222379,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",2.5890453,,
"LTU","Lithuania","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",2.5890453,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",4740.979,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.53670281,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.17687131,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",47.438385,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","ALL","All sectors","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",4740.979,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.53670281,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.17687131,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",47.438385,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","ENE","All energy use sectors (CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",4740.979,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.53670281,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.17687131,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",47.438385,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","NONROADE","All energy use sectors (CO2) except road transport","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",48.151958,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.70249099,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",2.655066,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",2.655066,,
"SVN","Slovenia","OFFROAD","Off-road (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",2.655066,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",807.9165,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",3.1463554,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.0318058,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",20.767935,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.946096,,
"SVN","Slovenia","INDUSTRY","Industry (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.946096,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.30463699,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",8.2206039,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",16.183872,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0.19574721,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.600224,,
"SVN","Slovenia","RESCOM","Buildings (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",24.600224,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",3932.0552,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.930004,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.930004,,
"SVN","Slovenia","ELEC","Electricity (Energy CO2)","COAL","Coal and other solid fossil fuels","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.930004,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",852.78699,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",25.826532,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",27.987965,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","ALL","All sectors","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",852.78699,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",25.826532,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",27.987965,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",852.78699,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",25.826532,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",27.987965,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",53.814495,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",831.36658,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",23.354134,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",28.640537,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",51.994671,,
"AUT","Austria","INDUSTRY","Industry (Energy CO2)","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",51.994671,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",20.343817,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",128.22998,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",128.22998,,
"AUT","Austria","RESCOM","Buildings (Energy CO2)","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",128.22998,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.0766339,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.93,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.93,,
"AUT","Austria","ELEC","Electricity (Energy CO2)","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",52.93,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",199.3824,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.6227039,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",30.770773,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",32.393475,,
"BEL","Belgium","ALL","All sectors","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",32.393475,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",199.3824,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.6227039,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","MPERPRI","ETS permit price, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",30.770773,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","SUBSID","Fossil fuel subsidy, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","ECRATE","Effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",32.393475,,
"BEL","Belgium","ENE","All energy use sectors (CO2)","FOIL","Fuel oil","NETECR","Net effective carbon rate, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",32.393475,,
"BEL","Belgium","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","TAXBCO","Potential tax base, in kt of CO2e","EURREAL","EUR, real 2021 base  ","2021","2021",199.3824,,
"BEL","Belgium","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","FUETAX","Fuel excise tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",1.6227039,,
"BEL","Belgium","NONROADE","All energy use sectors (CO2) except road transport","FOIL","Fuel oil","CARBTAX","Carbon tax, average in Currency Unit per tCO2e","EURREAL","EUR, real 2021 base  ","2021","2021",0,,
